#1:m	2:T	3:1.abs	4:1.angle	5:2.abs	6:2.angle	7:tr.abs	8:tr.angle	9:rho_ky.tr
4	0.17	1.3137e-18	-1.5708	1	-6.3069e-16	1	-6.32003e-16	1
4	0.18	1.29553e-17	0	1	0	1	0	1
4	0.19	1.00443e-16	0	1	0	1	0	1
4	0.2	6.3476e-16	0	1	0	1	0	1
4	0.21	3.36678e-15	0	1	0	1	0	1
4	0.22	1.53506e-14	0	1	0	1	0	1
4	0.23	6.13654e-14	0	1	0	1	0	1
4	0.24	2.18655e-13	0	1	0	1	0	1
4	0.25	7.04104e-13	0	1	0	1	0	1
4	0.26	2.07317e-12	0	1	0	1	0	1
4	0.27	5.63743e-12	0	1	0	1	0	1
4	0.28	1.42784e-11	0	1	0	1	0	1
4	0.29	3.39333e-11	0	1	0	1	0	1
4	0.3	7.61527e-11	0	1	0	1	0	1
4	0.31	1.62281e-10	0	1	0	1	0	1
4	0.32	3.29976e-10	0	1	0	1	0	1
4	0.33	6.42953e-10	0	0.999999	0	0.999999	0	1
4	0.34	1.20501e-09	0	0.999999	0	0.999999	0	1
4	0.35	2.17953e-09	0	0.999999	0	0.999999	0	1
4	0.36	3.81577e-09	0	0.999998	0	0.999998	0	1
4	0.37	6.48326e-09	0	0.999998	0	0.999998	0	1
4	0.38	1.07157e-08	0	0.999997	0	0.999997	0	1
4	0.39	1.72657e-08	0	0.999996	0	0.999996	0	1
4	0.4	2.71713e-08	0	0.999995	0	0.999995	0	1
4	0.41	4.18357e-08	0	0.999993	0	0.999993	0	1
4	0.42	6.31203e-08	0	0.999991	0	0.999991	0	1
4	0.43	9.34521e-08	0	0.999989	0	0.999989	0	1
4	0.44	1.35945e-07	0	0.999986	0	0.999986	0	1
4	0.45	1.94536e-07	0	0.999982	0	0.999983	0	1
4	0.46	2.74132e-07	0	0.999979	0	0.999979	0	1
4	0.47	3.80777e-07	0	0.999974	0	0.999974	0	1
4	0.48	5.21815e-07	0	0.999969	0	0.999969	0	1
4	0.49	7.06085e-07	0	0.999963	0	0.999963	0	1
4	0.5	9.44103e-07	0	0.999956	0	0.999957	0	1
4	0.51	1.24826e-06	0	0.999948	0	0.999949	0	1

4.1	0.02	5.28185e-27	-0.186711	1	1.5235e-17	1	1.5235e-17	1
4.1	0.03	5.28185e-27	-0.186711	1	1.5235e-17	1	1.5235e-17	1
4.1	0.04	5.28185e-27	-0.186711	1	1.5235e-17	1	1.5235e-17	1
4.1	0.05	5.28185e-27	-0.186711	1	1.5235e-17	1	1.5235e-17	1
4.1	0.06	2.71508e-26	-0.310875	1	9.40908e-18	1	9.40908e-18	1
4.1	0.07	3.35215e-26	0.690183	1	-2.06355e-18	1	-2.06355e-18	1
4.1	0.08	5.7633e-26	-0.457784	1	4.01223e-19	1	4.01223e-19	1
4.1	0.09	3.70815e-26	-2.16173	1	6.96979e-18	1	6.96979e-18	1
4.1	0.1	2.2941e-26	-1.79902	1	1.19922e-17	1	1.19922e-17	1
4.1	0.11	3.43534e-26	2.69891	1	-2.48902e-17	1	-2.48902e-17	1
4.1	0.12	3.22016e-27	1.5708	1	3.78043e-17	1	3.78043e-17	1
4.1	0.13	1.89228e-24	-3.13204	1	3.86037e-18	1	3.86037e-18	1
4.1	0.14	9.4403e-23	1.57085	1	-3.79923e-19	1	-3.79829e-19	1
4.1	0.15	2.77764e-21	1.57079	1	-1.44103e-17	1	-1.44076e-17	1
4.1	0.16	5.35342e-20	-8.17755e-08	1	3.83815e-17	1	3.83815e-17	1
4.1	0.17	7.28602e-19	0	1	0	1	0	1
4.1	0.18	7.42092e-18	0	1	0	1	0	1
4.1	0.19	5.92144e-17	0	1	0	1	0	1
4.1	0.2	3.83988e-16	0	1	0	1	0	1
4.1	0.21	2.08454e-15	0	1	0	1	0	1
4.1	0.22	9.7062e-15	0	1	0	1	0	1
4.1	0.23	3.95494e-14	0	1	0	1	0	1
4.1	0.24	1.43396e-13	0	1	0	1	0	1
4.1	0.25	4.69176e-13	0	1	0	1	0	1
4.1	0.26	1.40181e-12	0	1	0	1	0	1
4.1	0.27	3.86356e-12	0	1	0	1	0	1
4.1	0.28	9.90816e-12	0	1	0	1	0	1
4.1	0.29	2.38203e-11	0	1	0	1	0	1
4.1	0.3	5.4033e-11	0	1	0	1	0	1
4.1	0.31	1.16299e-10	0	1	0	1	0	1
4.1	0.32	2.38689e-10	0	1	0	1	0	1
4.1	0.33	4.6915e-10	0	1	0	1	0	1
4.1	0.34	8.86484e-10	0	1	0	1	0	1
4.1	0.35	1.61576e-09	0	0.999999	0	0.999999	0	1
4.1	0.36	2.84928e-09	0	0.999999	0	0.999999	0	1
4.1	0.37	4.87424e-09	0	0.999999	0	0.999999	0	1
4.1	0.38	8.10836e-09	0	0.999998	0	0.999998	0	1
4.1	0.39	1.31446e-08	0	0.999998	0	0.999998	0	1
4.1	0.4	2.08059e-08	0	0.999997	0	0.999997	0	1
4.1	0.41	3.22115e-08	0	0.999996	0	0.999996	0	1
4.1	0.42	4.88546e-08	0	0.999995	0	0.999995	0	1
4.1	0.43	7.26927e-08	0	0.999993	0	0.999993	0	1
4.1	0.44	1.06251e-07	0	0.999991	0	0.999992	0	1
4.1	0.45	1.52736e-07	0	0.999989	0	0.999989	0	1
4.1	0.46	2.16168e-07	0	0.999987	0	0.999987	0	1
4.1	0.47	3.01517e-07	0	0.999984	0	0.999984	0	1
4.1	0.48	4.14853e-07	0	0.99998	0	0.999981	0	1
4.1	0.49	5.63511e-07	0	0.999976	0	0.999977	0	1
4.1	0.5	7.56253e-07	0	0.999972	0	0.999972	0	1
4.1	0.51	1.00345e-06	0	0.999966	0	0.999967	0	1

4.2	0.02	2.11434e-26	-0.30502	1	9.74373e-19	1	9.74373e-19	1
4.2	0.03	2.11434e-26	-0.30502	1	9.74373e-19	1	9.74373e-19	1
4.2	0.04	2.11434e-26	-0.30502	1	9.74373e-19	1	9.74373e-19	1
4.2	0.05	2.11434e-26	-0.30502	1	9.74373e-19	1	9.74373e-19	1
4.2	0.06	3.53099e-26	-0.962882	1	7.9705e-19	1	7.9705e-19	1
4.2	0.07	1.4388e-26	-2.48131	1	7.82364e-18	1	7.82364e-18	1
4.2	0.08	4.90036e-26	0.350939	1	7.41568e-19	1	7.41568e-19	1
4.2	0.09	1.07152e-26	-2.12971	1	1.06104e-17	1	1.06104e-17	1
4.2	0.1	1.63488e-26	-1.92575	1	-7.92984e-18	1	-7.92984e-18	1
4.2	0.11	5.77115e-26	-3.03461	1	-4.60355e-18	1	-4.60355e-18	1
4.2	0.12	9.71608e-27	-2.19542	1	1.56465e-17	1	1.56465e-17	1
4.2	0.13	8.84563e-25	3.13956	1	-2.85946e-18	1	-2.85946e-18	1
4.2	0.14	4.62397e-23	1.57092	1	-2.95362e-18	1	-2.95357e-18	1
4.2	0.15	1.42565e-21	2.06159e-06	1	-1.58021e-17	1	-1.58021e-17	1
4.2	0.16	2.86411e-20	1.16987e-06	1	6.26059e-18	1	6.26059e-18	1
4.2	0.17	4.04319e-19	-3.88804e-08	1	-8.78669e-18	1	-8.78669e-18	1
4.2	0.18	4.25376e-18	0	1	0	1	0	1
4.2	0.19	3.49389e-17	0	1	0	1	0	1
4.2	0.2	2.32527e-16	0	1	0	1	0	1
4.2	0.21	1.29221e-15	0	1	0	1	0	1
4.2	0.22	6.14582e-15	0	1	0	1	0	1
4.2	0.23	2.55295e-14	0	1	0	1	0	1
4.2	0.24	9.42067e-14	0	1	0	1	0	1
4.2	0.25	3.13241e-13	0	1	0	1	0	1
4.2	0.26	9.49864e-13	0	1	0	1	0	1
4.2	0.27	2.6539e-12	0	1	0	1	0	1
4.2	0.28	6.8923e-12	0	1	0	1	0	1
4.2	0.29	1.67645e-11	0	1	0	1	0	1
4.2	0.3	3.84428e-11	0	1	0	1	0	1
4.2	0.31	8.35829e-11	0	1	0	1	0	1
4.2	0.32	1.73169e-10	0	1	0	1	0	1
4.2	0.33	3.43383e-10	0	1	0	1	0	1
4.2	0.34	6.54225e-10	0	1	0	1	0	1
4.2	0.35	1.20172e-09	0	1	0	1	0	1
4.2	0.36	2.13468e-09	0	0.999999	0	0.999999	0	1
4.2	0.37	3.67702e-09	0	0.999999	0	0.999999	0	1
4.2	0.38	6.15666e-09	0	0.999999	0	0.999999	0	1
4.2	0.39	1.00422e-08	0	0.999999	0	0.999999	0	1
4.2	0.4	1.59883e-08	0	0.999998	0	0.999998	0	1
4.2	0.41	2.48902e-08	0	0.999998	0	0.999998	0	1
4.2	0.42	3.79495e-08	0	0.999997	0	0.999997	0	1
4.2	0.43	5.67498e-08	0	0.999996	0	0.999996	0	1
4.2	0.44	8.33445e-08	0	0.999995	0	0.999995	0	1
4.2	0.45	1.20355e-07	0	0.999993	0	0.999994	0	1
4.2	0.46	1.71082e-07	0	0.999992	0	0.999992	0	1
4.2	0.47	2.39626e-07	0	0.99999	0	0.99999	0	1
4.2	0.48	3.31016e-07	0	0.999988	0	0.999988	0	1
4.2	0.49	4.51355e-07	0	0.999985	0	0.999985	0	1
4.2	0.5	6.07966e-07	0	0.999982	0	0.999982	0	1
4.2	0.51	8.09546e-07	0	0.999978	0	0.999979	0	1

4.3	0.02	1.21973e-26	1.04224	1	-9.82433e-18	1	-9.82433e-18	1
4.3	0.03	1.21973e-26	1.04224	1	-9.82433e-18	1	-9.82433e-18	1
4.3	0.04	1.21973e-26	1.04224	1	-9.82433e-18	1	-9.82433e-18	1
4.3	0.05	1.21973e-26	1.04224	1	-9.82433e-18	1	-9.82433e-18	1
4.3	0.06	2.77381e-26	-0.371156	1	-2.55069e-18	1	-2.55069e-18	1
4.3	0.07	4.65727e-27	-1.5708	1	-1.4181e-18	1	-1.4181e-18	1
4.3	0.08	2.64511e-26	0.213701	1	-1.38037e-17	1	-1.38037e-17	1
4.3	0.09	3.07405e-26	0.571868	1	3.44733e-18	1	3.44733e-18	1
4.3	0.1	1.17707e-26	-1.5708	1	3.20421e-18	1	3.20421e-18	1
4.3	0.11	1.4857e-26	-1.5708	1	-4.48467e-18	1	-4.48467e-18	1
4.3	0.12	4.06898e-26	-2.07615	1	7.22126e-18	1	7.22126e-18	1
4.3	0.13	4.14572e-25	-1.5084	1	-2.20864e-17	1	-2.20864e-17	1
4.3	0.14	2.26244e-23	-5.303e-05	1	3.44732e-18	1	3.44732e-18	1
4.3	0.15	7.31871e-22	1.5708	1	-1.84105e-17	1	-1.84097e-17	1
4.3	0.16	1.53265e-20	1.57079	1	2.60183e-18	1	2.61716e-18	1
4.3	0.17	2.24435e-19	1.5708	1	1.52989e-17	1	1.55233e-17	1
4.3	0.18	2.43929e-18	0	1	0	1	0	1
4.3	0.19	2.06259e-17	0	1	0	1	0	1
4.3	0.2	1.40898e-16	0	1	0	1	0	1
4.3	0.21	8.01651e-16	0	1	0	1	0	1
4.3	0.22	3.8949e-15	0	1	0	1	0	1
4.3	0.23	1.64965e-14	0	1	0	1	0	1
4.3	0.24	6.19633e-14	0	1	0	1	0	1
4.3	0.25	2.09407e-13	0	1	0	1	0	1
4.3	0.26	6.4456e-13	0	1	0	1	0	1
4.3	0.27	1.82588e-12	0	1	0	1	0	1
4.3	0.28	4.80269e-12	0	1	0	1	0	1
4.3	0.29	1.18206e-11	0	1	0	1	0	1
4.3	0.3	2.7405e-11	0	1	0	1	0	1
4.3	0.31	6.01965e-11	0	1	0	1	0	1
4.3	0.32	1.25912e-10	0	1	0	1	0	1
4.3	0.33	2.51913e-10	0	1	0	1	0	1
4.3	0.34	4.83982e-10	0	1	0	1	0	1
4.3	0.35	8.96017e-10	0	1	0	1	0	1
4.3	0.36	1.60344e-09	0	1	0	1	0	1
4.3	0.37	2.78123e-09	0	1	0	1	0	1
4.3	0.38	4.68748e-09	0	0.999999	0	0.999999	0	1
4.3	0.39	7.69346e-09	0	0.999999	0	0.999999	0	1
4.3	0.4	1.2321e-08	0	0.999999	0	0.999999	0	1
4.3	0.41	1.92884e-08	0	0.999999	0	0.999999	0	1
4.3	0.42	2.95648e-08	0	0.999998	0	0.999998	0	1
4.3	0.43	4.44347e-08	0	0.999998	0	0.999998	0	1
4.3	0.44	6.55721e-08	0	0.999997	0	0.999997	0	1
4.3	0.45	9.51251e-08	0	0.999996	0	0.999996	0	1
4.3	0.46	1.35811e-07	0	0.999995	0	0.999995	0	1
4.3	0.47	1.91019e-07	0	0.999994	0	0.999994	0	1
4.3	0.48	2.64929e-07	0	0.999992	0	0.999992	0	1
4.3	0.49	3.62629e-07	0	0.99999	0	0.999991	0	1
4.3	0.5	4.90253e-07	0	0.999988	0	0.999989	0	1
4.3	0.51	6.55113e-07	0	0.999986	0	0.999986	0	1

4.4	0.02	2.79046e-26	2.7554	1	8.1613e-18	1	8.1613e-18	1
4.4	0.03	2.79046e-26	2.7554	1	8.1613e-18	1	8.1613e-18	1
4.4	0.04	2.79046e-26	2.7554	1	8.1613e-18	1	8.1613e-18	1
4.4	0.05	2.79046e-26	2.7554	1	8.1613e-18	1	8.1613e-18	1
4.4	0.06	8.24072e-27	-1.5708	1	6.05661e-18	1	6.05661e-18	1
4.4	0.07	2.72049e-26	1.5708	1	-1.58913e-18	1	-1.58913e-18	1
4.4	0.08	5.20199e-27	1.5708	1	-1.66996e-17	1	-1.66996e-17	1
4.4	0.09	2.97242e-27	1.5708	1	5.16903e-18	1	5.16903e-18	1
4.4	0.1	2.83883e-26	2.71545	1	2.87531e-18	1	2.87531e-18	1
4.4	0.11	2.33043e-26	1.85787	1	-1.5343e-17	1	-1.5343e-17	1
4.4	0.12	1.04011e-26	2.25804	1	-1.46631e-17	1	-1.46631e-17	1
4.4	0.13	2.00359e-25	0.0408318	1	-1.66481e-17	1	-1.66481e-17	1
4.4	0.14	1.10577e-23	1.57373	1	1.22274e-17	1	1.22274e-17	1
4.4	0.15	3.75695e-22	1.57074	1	4.12931e-18	1	4.12969e-18	1
4.4	0.16	8.20257e-21	-2.75126e-07	1	-1.46676e-18	1	-1.46676e-18	1
4.4	0.17	1.24604e-19	-3.14159	1	-3.4397e-18	1	-3.4397e-18	1
4.4	0.18	1.39911e-18	0	1	0	1	0	1
4.4	0.19	1.218e-17	0	1	0	1	0	1
4.4	0.2	8.54083e-17	0	1	0	1	0	1
4.4	0.21	4.97556e-16	0	1	0	1	0	1
4.4	0.22	2.46979e-15	0	1	0	1	0	1
4.4	0.23	1.06668e-14	0	1	0	1	0	1
4.4	0.24	4.07872e-14	0	1	0	1	0	1
4.4	0.25	1.40116e-13	0	1	0	1	0	1
4.4	0.26	4.37823e-13	0	1	0	1	0	1
4.4	0.27	1.25759e-12	0	1	0	1	0	1
4.4	0.28	3.35069e-12	0	1	0	1	0	1
4.4	0.29	8.34576e-12	0	1	0	1	0	1
4.4	0.3	1.95644e-11	0	1	0	1	0	1
4.4	0.31	4.34202e-11	0	1	0	1	0	1
4.4	0.32	9.17008e-11	0	1	0	1	0	1
4.4	0.33	1.85128e-10	0	1	0	1	0	1
4.4	0.34	3.58693e-10	0	1	0	1	0	1
4.4	0.35	6.69355e-10	0	1	0	1	0	1
4.4	0.36	1.2068e-09	0	1	0	1	0	1
4.4	0.37	2.10802e-09	0	1	0	1	0	1
4.4	0.38	3.57651e-09	0	1	0	1	0	1
4.4	0.39	5.907e-09	0	1	0	1	0	1
4.4	0.4	9.5164e-09	0	0.999999	0	0.999999	0	1
4.4	0.41	1.49819e-08	0	0.999999	0	0.999999	0	1
4.4	0.42	2.3087e-08	0	0.999999	0	0.999999	0	1
4.4	0.43	3.48757e-08	0	0.999998	0	0.999999	0	1
4.4	0.44	5.17155e-08	0	0.999998	0	0.999998	0	1
4.4	0.45	7.53701e-08	0	0.999997	0	0.999998	0	1
4.4	0.46	1.08081e-07	0	0.999997	0	0.999997	0	1
4.4	0.47	1.52657e-07	0	0.999996	0	0.999996	0	1
4.4	0.48	2.12577e-07	0	0.999995	0	0.999995	0	1
4.4	0.49	2.92094e-07	0	0.999994	0	0.999994	0	1
4.4	0.5	3.96353e-07	0	0.999992	0	0.999993	0	1
4.4	0.51	5.31516e-07	0	0.99999	0	0.999991	0	1

4.5	0.02	1.88793e-26	-3.06433	1	-8.21578e-18	1	-8.21578e-18	1
4.5	0.03	1.88793e-26	-3.06433	1	-8.21578e-18	1	-8.21578e-18	1
4.5	0.04	1.88793e-26	-3.06433	1	-8.21578e-18	1	-8.21578e-18	1
4.5	0.05	1.88793e-26	-3.06433	1	-8.21578e-18	1	-8.21578e-18	1
4.5	0.06	1.88793e-26	-3.06433	1	-8.21578e-18	1	-8.21578e-18	1
4.5	0.07	2.95408e-26	2.63631	1	-6.84742e-18	1	-6.84742e-18	1
4.5	0.08	1.55616e-26	1.5708	1	2.79816e-17	1	2.79816e-17	1
4.5	0.09	2.63747e-26	0.199921	1	8.59639e-18	1	8.59639e-18	1
4.5	0.1	2.6138e-26	0.148737	1	-2.36821e-17	1	-2.36821e-17	1
4.5	0.11	5.41667e-26	-2.5405	1	5.55199e-18	1	5.55199e-18	1
4.5	0.12	2.58506e-26	-0.00969237	1	-1.98747e-17	1	-1.98747e-17	1
4.5	0.13	1.10838e-25	-1.87192	1	1.71616e-17	1	1.71616e-17	1
4.5	0.14	5.46082e-24	-1.56735	1	-2.03081e-17	1	-2.03081e-17	1
4.5	0.15	1.92877e-22	-1.5708	1	-1.44505e-17	1	-1.44507e-17	1
4.5	0.16	4.39016e-21	7.13003e-07	1	-5.32381e-18	1	-5.32381e-18	1
4.5	0.17	6.91853e-20	1.5708	1	1.98293e-18	1	2.05211e-18	1
4.5	0.18	8.02603e-19	-1.5708	1	-4.17836e-17	1	-4.25862e-17	1
4.5	0.19	7.1938e-18	0	1	0	1	0	1
4.5	0.2	5.17842e-17	0	1	0	1	0	1
4.5	0.21	3.08906e-16	0	1	0	1	0	1
4.5	0.22	1.56668e-15	0	1	0	1	0	1
4.5	0.23	6.9002e-15	0	1	0	1	0	1
4.5	0.24	2.68618e-14	0	1	0	1	0	1
4.5	0.25	9.38082e-14	0	1	0	1	0	1
4.5	0.26	2.97597e-13	0	1	0	1	0	1
4.5	0.27	8.66842e-13	0	1	0	1	0	1
4.5	0.28	2.33967e-12	0	1	0	1	0	1
4.5	0.29	5.89796e-12	0	1	0	1	0	1
4.5	0.3	1.39815e-11	0	1	0	1	0	1
4.5	0.31	3.13545e-11	0	1	0	1	0	1
4.5	0.32	6.68659e-11	0	1	0	1	0	1
4.5	0.33	1.36225e-10	0	1	0	1	0	1
4.5	0.34	2.66203e-10	0	1	0	1	0	1
4.5	0.35	5.00756e-10	0	1	0	1	0	1
4.5	0.36	9.09662e-10	0	1	0	1	0	1
4.5	0.37	1.60031e-09	0	1	0	1	0	1
4.5	0.38	2.7334e-09	0	1	0	1	0	1
4.5	0.39	4.54321e-09	0	1	0	1	0	1
4.5	0.4	7.36333e-09	0	1	0	1	0	1
4.5	0.41	1.16584e-08	0	0.999999	0	0.999999	0	1
4.5	0.42	1.80627e-08	0	0.999999	0	0.999999	0	1
4.5	0.43	2.74262e-08	0	0.999999	0	0.999999	0	1
4.5	0.44	4.08681e-08	0	0.999999	0	0.999999	0	1
4.5	0.45	5.98387e-08	0	0.999998	0	0.999998	0	1
4.5	0.46	8.61903e-08	0	0.999998	0	0.999998	0	1
4.5	0.47	1.22255e-07	0	0.999997	0	0.999997	0	1
4.5	0.48	1.70932e-07	0	0.999997	0	0.999997	0	1
4.5	0.49	2.35783e-07	0	0.999996	0	0.999996	0	1
4.5	0.5	3.21134e-07	0	0.999995	0	0.999995	0	1
4.5	0.51	4.32181e-07	0	0.999994	0	0.999994	0	1

4.6	0.02	2.45965e-26	0.7248	1	-1.18884e-17	1	-1.18884e-17	1
4.6	0.03	2.45965e-26	0.7248	1	-1.18884e-17	1	-1.18884e-17	1
4.6	0.04	2.45965e-26	0.7248	1	-1.18884e-17	1	-1.18884e-17	1
4.6	0.05	2.45965e-26	0.7248	1	-1.18884e-17	1	-1.18884e-17	1
4.6	0.06	2.45965e-26	0.7248	1	-1.18884e-17	1	-1.18884e-17	1
4.6	0.07	7.01216e-26	0.0160366	1	-1.62711e-17	1	-1.62711e-17	1
4.6	0.08	4.42642e-26	-0.00684219	1	-1.92782e-17	1	-1.92782e-17	1
4.6	0.09	1.55902e-26	0.789548	1	-1.32981e-17	1	-1.32981e-17	1
4.6	0.1	2.11306e-26	1.02449	1	1.00778e-17	1	1.00778e-17	1
4.6	0.11	1.27176e-26	-1.5708	1	-1.17597e-17	1	-1.17597e-17	1
4.6	0.12	1.87463e-26	-2.48698	1	-2.65109e-19	1	-2.65109e-19	1
4.6	0.13	6.05664e-26	2.9237	1	5.29898e-18	1	5.29898e-18	1
4.6	0.14	2.62921e-24	0.00247134	1	5.09754e-18	1	5.09754e-18	1
4.6	0.15	9.90205e-23	1.57095	1	-1.29156e-17	1	-1.29155e-17	1
4.6	0.16	2.34979e-21	1.57081	1	-8.35676e-18	1	-8.35441e-18	1
4.6	0.17	3.84165e-20	-1.5708	1	6.81651e-18	1	6.7781e-18	1
4.6	0.18	4.60449e-19	3.14159	1	-3.40225e-17	1	-3.40225e-17	1
4.6	0.19	4.24929e-18	0	1	0	1	0	1
4.6	0.2	3.14019e-17	0	1	0	1	0	1
4.6	0.21	1.91818e-16	0	1	0	1	0	1
4.6	0.22	9.94034e-16	0	1	0	1	0	1
4.6	0.23	4.46491e-15	0	1	0	1	0	1
4.6	0.24	1.76968e-14	0	1	0	1	0	1
4.6	0.25	6.28302e-14	0	1	0	1	0	1
4.6	0.26	2.02377e-13	0	1	0	1	0	1
4.6	0.27	5.97823e-13	0	1	0	1	0	1
4.6	0.28	1.6347e-12	0	1	0	1	0	1
4.6	0.29	4.17091e-12	0	1	0	1	0	1
4.6	0.3	9.99919e-12	0	1	0	1	0	1
4.6	0.31	2.26602e-11	0	1	0	1	0	1
4.6	0.32	4.88003e-11	0	1	0	1	0	1
4.6	0.33	1.00336e-10	0	1	0	1	0	1
4.6	0.34	1.97765e-10	0	1	0	1	0	1
4.6	0.35	3.75037e-10	0	1	0	1	0	1
4.6	0.36	6.86486e-10	0	1	0	1	0	1
4.6	0.37	1.21638e-09	0	1	0	1	0	1
4.6	0.38	2.09174e-09	0	1	0	1	0	1
4.6	0.39	3.49902e-09	0	1	0	1	0	1
4.6	0.4	5.70542e-09	0	1	0	1	0	1
4.6	0.41	9.08543e-09	0	1	0	1	0	1
4.6	0.42	1.41533e-08	0	1	0	1	0	1
4.6	0.43	2.16017e-08	0	0.999999	0	0.999999	0	1
4.6	0.44	3.23478e-08	0	0.999999	0	0.999999	0	1
4.6	0.45	4.75862e-08	0	0.999999	0	0.999999	0	1
4.6	0.46	6.88495e-08	0	0.999999	0	0.999999	0	1
4.6	0.47	9.80763e-08	0	0.999998	0	0.999998	0	1
4.6	0.48	1.37688e-07	0	0.999998	0	0.999998	0	1
4.6	0.49	1.90669e-07	0	0.999997	0	0.999997	0	1
4.6	0.5	2.60661e-07	0	0.999996	0	0.999997	0	1
4.6	0.51	3.52058e-07	0	0.999996	0	0.999996	0	1

4.7	0.02	9.60433e-27	2.13026	1	-8.6219e-20	1	-8.6219e-20	1
4.7	0.03	9.60433e-27	2.13026	1	-8.6219e-20	1	-8.6219e-20	1
4.7	0.04	9.60433e-27	2.13026	1	-8.6219e-20	1	-8.6219e-20	1
4.7	0.05	9.60433e-27	2.13026	1	-8.6219e-20	1	-8.6219e-20	1
4.7	0.06	9.60433e-27	2.13026	1	-8.6219e-20	1	-8.6219e-20	1
4.7	0.07	2.91646e-26	1.92789	1	1.63834e-17	1	1.63834e-17	1
4.7	0.08	2.32991e-26	3.01725	1	5.88378e-18	1	5.88378e-18	1
4.7	0.09	3.19626e-26	-1.89542	1	-1.30367e-17	1	-1.30367e-17	1
4.7	0.1	2.87826e-26	-0.118851	1	-1.08545e-17	1	-1.08545e-17	1
4.7	0.11	2.00125e-26	1.82834	1	8.91434e-18	1	8.91434e-18	1
4.7	0.12	6.82522e-27	2.41407	1	-5.36218e-18	1	-5.36218e-18	1
4.7	0.13	2.31617e-26	-0.82862	1	-6.09466e-18	1	-6.09466e-18	1
4.7	0.14	1.28988e-24	3.12677	1	-1.10288e-18	1	-1.10288e-18	1
4.7	0.15	5.08509e-23	-3.14131	1	5.57685e-18	1	5.57685e-18	1
4.7	0.16	1.25774e-21	-1.57077	1	1.3592e-17	1	1.35908e-17	1
4.7	0.17	2.13321e-20	-3.14159	1	-1.86983e-17	1	-1.86983e-17	1
4.7	0.18	2.64169e-19	-3.75093e-08	1	3.49254e-18	1	3.49254e-18	1
4.7	0.19	2.51016e-18	0	1	0	1	0	1
4.7	0.2	1.90437e-17	0	1	0	1	0	1
4.7	0.21	1.19125e-16	0	1	0	1	0	1
4.7	0.22	6.3079e-16	0	1	0	1	0	1
4.7	0.23	2.88964e-15	0	1	0	1	0	1
4.7	0.24	1.16614e-14	0	1	0	1	0	1
4.7	0.25	4.20933e-14	0	1	0	1	0	1
4.7	0.26	1.37667e-13	0	1	0	1	0	1
4.7	0.27	4.12444e-13	0	1	0	1	0	1
4.7	0.28	1.14262e-12	0	1	0	1	0	1
4.7	0.29	2.95098e-12	0	1	0	1	0	1
4.7	0.3	7.15497e-12	0	1	0	1	0	1
4.7	0.31	1.63865e-11	0	1	0	1	0	1
4.7	0.32	3.56389e-11	0	1	0	1	0	1
4.7	0.33	7.39554e-11	0	1	0	1	0	1
4.7	0.34	1.47036e-10	0	1	0	1	0	1
4.7	0.35	2.81115e-10	0	1	0	1	0	1
4.7	0.36	5.18525e-10	0	1	0	1	0	1
4.7	0.37	9.25437e-10	0	1	0	1	0	1
4.7	0.38	1.60231e-09	0	1	0	1	0	1
4.7	0.39	2.69766e-09	0	1	0	1	0	1
4.7	0.4	4.4257e-09	0	1	0	1	0	1
4.7	0.41	7.08852e-09	0	1	0	1	0	1
4.7	0.42	1.11033e-08	0	1	0	1	0	1
4.7	0.43	1.70354e-08	0	1	0	1	0	1
4.7	0.44	2.56371e-08	0	0.999999	0	1	0	1
4.7	0.45	3.78932e-08	0	0.999999	0	0.999999	0	1
4.7	0.46	5.50733e-08	0	0.999999	0	0.999999	0	1
4.7	0.47	7.87908e-08	0	0.999999	0	0.999999	0	1
4.7	0.48	1.11069e-07	0	0.999999	0	0.999999	0	1
4.7	0.49	1.54415e-07	0	0.999998	0	0.999998	0	1
4.7	0.5	2.11896e-07	0	0.999998	0	0.999998	0	1
4.7	0.51	2.87229e-07	0	0.999997	0	0.999997	0	1

4.8	0.02	1.43355e-26	0.447371	1	4.39156e-18	1	4.39156e-18	1
4.8	0.03	1.43355e-26	0.447371	1	4.39156e-18	1	4.39156e-18	1
4.8	0.04	1.43355e-26	0.447371	1	4.39156e-18	1	4.39156e-18	1
4.8	0.05	1.43355e-26	0.447371	1	4.39156e-18	1	4.39156e-18	1
4.8	0.06	1.43355e-26	0.447371	1	4.39156e-18	1	4.39156e-18	1
4.8	0.07	1.38227e-26	2.77915	1	6.41012e-18	1	6.41012e-18	1
4.8	0.08	7.56375e-27	-2.24499	1	5.23457e-18	1	5.23457e-18	1
4.8	0.09	1.0689e-26	2.02834	1	1.06121e-17	1	1.06121e-17	1
4.8	0.1	2.58542e-26	0.0192472	1	-4.44968e-18	1	-4.44968e-18	1
4.8	0.11	1.37438e-26	-1.5708	1	6.08198e-18	1	6.08198e-18	1
4.8	0.12	1.31553e-26	1.5708	1	-8.21042e-18	1	-8.21042e-18	1
4.8	0.13	1.37986e-26	0.3578	1	-6.84999e-18	1	-6.84999e-18	1
4.8	0.14	6.49193e-25	1.59071	1	1.4014e-18	1	1.4014e-18	1
4.8	0.15	2.61361e-23	1.5708	1	-9.41655e-18	1	-9.41653e-18	1
